,id_start,id_end,distance,moto,car,rv,bus,truck,start_day,end_day,start_time,end_time
875,1001436,1001468,180.59999999999997,173.38,260.06,325.08,476.78,780.19,Thuesday,Saturday,10:00:00,18:00:00
875,1001436,1001468,180.59999999999997,115.58,173.38,216.72,317.86,520.13,Wednesday,Sunday,18:00:00,23:59:59
875,1001436,1001468,180.59999999999997,101.14,151.7,189.63,278.12,455.11,Saturday,Sunday,00:00:00,23:59:59
876,1001436,1001470,191.19999999999996,122.37,183.55,229.44,336.51,550.66,Monday,Friday,00:00:00,10:00:00
876,1001436,1001470,191.19999999999996,183.55,275.33,344.16,504.77,825.98,Thuesday,Saturday,10:00:00,18:00:00
876,1001436,1001470,191.19999999999996,122.37,183.55,229.44,336.51,550.66,Wednesday,Sunday,18:00:00,23:59:59
876,1001436,1001470,191.19999999999996,107.07,160.61,200.76,294.45,481.82,Saturday,Sunday,00:00:00,23:59:59
877,1001436,1001437,5.0,3.2,4.8,6.0,8.8,14.4,Monday,Friday,00:00:00,10:00:00
877,1001436,1001437,5.0,4.8,7.2,9.0,13.2,21.6,Thuesday,Saturday,10:00:00,18:00:00
877,1001436,1001437,5.0,3.2,4.8,6.0,8.8,14.4,Wednesday,Sunday,18:00:00,23:59:59
877,1001436,1001437,5.0,2.8,4.2,5.25,7.7,12.6,Saturday,Sunday,00:00:00,23:59:59
878,1001438,1001400,246.1,157.5,236.26,295.32,433.14,708.77,Monday,Friday,00:00:00,10:00:00
878,1001438,1001400,246.1,236.26,354.38,442.98,649.7,1063.15,Thuesday,Saturday,10:00:00,18:00:00
878,1001438,1001400,246.1,157.5,236.26,295.32,433.14,708.77,Wednesday,Sunday,18:00:00,23:59:59
878,1001438,1001400,246.1,137.82,206.72,258.4,378.99,620.17,Saturday,Sunday,00:00:00,23:59:59
879,1001438,1001402,236.4,151.3,226.94,283.68,416.06,680.83,Monday,Friday,00:00:00,10:00:00
879,1001438,1001402,236.4,226.94,340.42,425.52,624.1,1021.25,Thuesday,Saturday,10:00:00,18:00:00
879,1001438,1001402,236.4,151.3,226.94,283.68,416.06,680.83,Wednesday,Sunday,18:00:00,23:59:59
879,1001438,1001402,236.4,132.38,198.58,248.22,364.06,595.73,Saturday,Sunday,00:00:00,23:59:59
880,1001438,1001404,216.20000000000002,138.37,207.55,259.44,380.51,622.66,Monday,Friday,00:00:00,10:00:00
880,1001438,1001404,216.20000000000002,207.55,311.33,389.16,570.77,933.98,Thuesday,Saturday,10:00:00,18:00:00
880,1001438,1001404,216.20000000000002,138.37,207.55,259.44,380.51,622.66,Wednesday,Sunday,18:00:00,23:59:59
880,1001438,1001404,216.20000000000002,121.07,181.61,227.01,332.95,544.82,Saturday,Sunday,00:00:00,23:59:59
881,1001438,1001406,200.20000000000002,128.13,192.19,240.24,352.35,576.58,Monday,Friday,00:00:00,10:00:00
881,1001438,1001406,200.20000000000002,192.19,288.29,360.36,528.53,864.86,Thuesday,Saturday,10:00:00,18:00:00
881,1001438,1001406,200.20000000000002,128.13,192.19,240.24,352.35,576.58,Wednesday,Sunday,18:00:00,23:59:59
881,1001438,1001406,200.20000000000002,112.11,168.17,210.21,308.31,504.5,Saturday,Sunday,00:00:00,23:59:59
882,1001438,1001408,178.5,114.24,171.36,214.2,314.16,514.08,Monday,Friday,00:00:00,10:00:00
882,1001438,1001408,178.5,171.36,257.04,321.3,471.24,771.12,Thuesday,Saturday,10:00:00,18:00:00
882,1001438,1001408,178.5,114.24,171.36,214.2,314.16,514.08,Wednesday,Sunday,18:00:00,23:59:59
882,1001438,1001408,178.5,99.96,149.94,187.42,274.89,449.82,Saturday,Sunday,00:00:00,23:59:59
883,1001438,1001410,167.4,107.14,160.7,200.88,294.62,482.11,Monday,Friday,00:00:00,10:00:00
883,1001438,1001410,167.4,160.7,241.06,301.32,441.94,723.17,Thuesday,Saturday,10:00:00,18:00:00
883,1001438,1001410,167.4,107.14,160.7,200.88,294.62,482.11,Wednesday,Sunday,18:00:00,23:59:59
883,1001438,1001410,167.4,93.74,140.62,175.77,257.8,421.85,Saturday,Sunday,00:00:00,23:59:59
884,1001438,1001412,151.79999999999998,97.15,145.73,182.16,267.17,437.18,Monday,Friday,00:00:00,10:00:00
884,1001438,1001412,151.79999999999998,145.73,218.59,273.24,400.75,655.78,Thuesday,Saturday,10:00:00,18:00:00
884,1001438,1001412,151.79999999999998,97.15,145.73,182.16,267.17,437.18,Wednesday,Sunday,18:00:00,23:59:59
884,1001438,1001412,151.79999999999998,85.01,127.51,159.39,233.77,382.54,Saturday,Sunday,00:00:00,23:59:59
885,1001438,1001414,133.6,85.5,128.26,160.32,235.14,384.77,Monday,Friday,00:00:00,10:00:00
885,1001438,1001414,133.6,128.26,192.38,240.48,352.7,577.15,Thuesday,Saturday,10:00:00,18:00:00
885,1001438,1001414,133.6,85.5,128.26,160.32,235.14,384.77,Wednesday,Sunday,18:00:00,23:59:59
885,1001438,1001414,133.6,74.82,112.22,140.28,205.74,336.67,Saturday,Sunday,00:00:00,23:59:59
886,1001438,1001416,120.39999999999999,77.06,115.58,144.48,211.9,346.75,Monday,Friday,00:00:00,10:00:00
886,1001438,1001416,120.39999999999999,115.58,173.38,216.72,317.86,520.13,Thuesday,Saturday,10:00:00,18:00:00
886,1001438,1001416,120.39999999999999,77.06,115.58,144.48,211.9,346.75,Wednesday,Sunday,18:00:00,23:59:59
886,1001438,1001416,120.39999999999999,67.42,101.14,126.42,185.42,303.41,Saturday,Sunday,00:00:00,23:59:59
887,1001438,1001418,106.8,68.35,102.53,128.16,187.97,307.58,Monday,Friday,00:00:00,10:00:00
887,1001438,1001418,106.8,102.53,153.79,192.24,281.95,461.38,Thuesday,Saturday,10:00:00,18:00:00
887,1001438,1001418,106.8,68.35,102.53,128.16,187.97,307.58,Wednesday,Sunday,18:00:00,23:59:59
887,1001438,1001418,106.8,59.81,89.71,112.14,164.47,269.14,Saturday,Sunday,00:00:00,23:59:59
888,1001438,1001420,93.9,60.1,90.14,112.68,165.26,270.43,Monday,Friday,00:00:00,10:00:00
888,1001438,1001420,93.9,90.14,135.22,169.02,247.9,405.65,Thuesday,Saturday,10:00:00,18:00:00
888,1001438,1001420,93.9,60.1,90.14,112.68,165.26,270.43,Wednesday,Sunday,18:00:00,23:59:59
888,1001438,1001420,93.9,52.58,78.88,98.6,144.61,236.63,Saturday,Sunday,00:00:00,23:59:59
889,1001438,1001422,84.3,53.95,80.93,101.16,148.37,242.78,Monday,Friday,00:00:00,10:00:00
889,1001438,1001422,84.3,80.93,121.39,151.74,222.55,364.18,Thuesday,Saturday,10:00:00,18:00:00
889,1001438,1001422,84.3,53.95,80.93,101.16,148.37,242.78,Wednesday,Sunday,18:00:00,23:59:59
889,1001438,1001422,84.3,47.21,70.81,88.51,129.82,212.44,Saturday,Sunday,00:00:00,23:59:59
890,1001438,1001424,72.9,46.66,69.98,87.48,128.3,209.95,Monday,Friday,00:00:00,10:00:00
890,1001438,1001424,72.9,69.98,104.98,131.22,192.46,314.93,Thuesday,Saturday,10:00:00,18:00:00
890,1001438,1001424,72.9,46.66,69.98,87.48,128.3,209.95,Wednesday,Sunday,18:00:00,23:59:59
890,1001438,1001424,72.9,40.82,61.24,76.55,112.27,183.71,Saturday,Sunday,00:00:00,23:59:59
891,1001438,1001426,54.3,34.75,52.13,65.16,95.57,156.38,Monday,Friday,00:00:00,10:00:00
891,1001438,1001426,54.3,52.13,78.19,97.74,143.35,234.58,Thuesday,Saturday,10:00:00,18:00:00
891,1001438,1001426,54.3,34.75,52.13,65.16,95.57,156.38,Wednesday,Sunday,18:00:00,23:59:59
891,1001438,1001426,54.3,30.41,45.61,57.01,83.62,136.84,Saturday,Sunday,00:00:00,23:59:59
892,1001438,1001428,38.5,24.64,36.96,46.2,67.76,110.88,Monday,Friday,00:00:00,10:00:00
892,1001438,1001428,38.5,36.96,55.44,69.3,101.64,166.32,Thuesday,Saturday,10:00:00,18:00:00
892,1001438,1001428,38.5,24.64,36.96,46.2,67.76,110.88,Wednesday,Sunday,18:00:00,23:59:59
892,1001438,1001428,38.5,21.56,32.34,40.42,59.29,97.02,Saturday,Sunday,00:00:00,23:59:59
893,1001438,1001430,29.9,19.14,28.7,35.88,52.62,86.11,Monday,Friday,00:00:00,10:00:00
893,1001438,1001430,29.9,28.7,43.06,53.82,78.94,129.17,Thuesday,Saturday,10:00:00,18:00:00
893,1001438,1001430,29.9,19.14,28.7,35.88,52.62,86.11,Wednesday,Sunday,18:00:00,23:59:59
893,1001438,1001430,29.9,16.74,25.12,31.39,46.05,75.35,Saturday,Sunday,00:00:00,23:59:59
894,1001438,1001432,20.9,13.38,20.06,25.08,36.78,60.19,Monday,Friday,00:00:00,10:00:00
894,1001438,1001432,20.9,20.06,30.1,37.62,55.18,90.29,Thuesday,Saturday,10:00:00,18:00:00
894,1001438,1001432,20.9,13.38,20.06,25.08,36.78,60.19,Wednesday,Sunday,18:00:00,23:59:59
894,1001438,1001432,20.9,11.7,17.56,21.94,32.19,52.67,Saturday,Sunday,00:00:00,23:59:59
895,1001438,1001434,13.0,8.32,12.48,15.6,22.88,37.44,Monday,Friday,00:00:00,10:00:00
895,1001438,1001434,13.0,12.48,18.72,23.4,34.32,56.16,Thuesday,Saturday,10:00:00,18:00:00
895,1001438,1001434,13.0,8.32,12.48,15.6,22.88,37.44,Wednesday,Sunday,18:00:00,23:59:59
895,1001438,1001434,13.0,7.28,10.92,13.65,20.02,32.76,Saturday,Sunday,00:00:00,23:59:59
896,1001438,1001436,9.0,5.76,8.64,10.8,15.84,25.92,Monday,Friday,00:00:00,10:00:00
896,1001438,1001436,9.0,8.64,12.96,16.2,23.76,38.88,Thuesday,Saturday,10:00:00,18:00:00
896,1001438,1001436,9.0,5.76,8.64,10.8,15.84,25.92,Wednesday,Sunday,18:00:00,23:59:59
896,1001438,1001436,9.0,5.04,7.56,9.45,13.86,22.68,Saturday,Sunday,00:00:00,23:59:59
897,1001438,1001436,9.0,5.76,8.64,10.8,15.84,25.92,Monday,Friday,00:00:00,10:00:00
897,1001438,1001436,9.0,8.64,12.96,16.2,23.76,38.88,Thuesday,Saturday,10:00:00,18:00:00
897,1001438,1001436,9.0,5.76,8.64,10.8,15.84,25.92,Wednesday,Sunday,18:00:00,23:59:59
897,1001438,1001436,9.0,5.04,7.56,9.45,13.86,22.68,Saturday,Sunday,00:00:00,23:59:59
898,1001438,1001440,10.0,6.4,9.6,12.0,17.6,28.8,Monday,Friday,00:00:00,10:00:00
898,1001438,1001440,10.0,9.6,14.4,18.0,26.4,43.2,Thuesday,Saturday,10:00:00,18:00:00
898,1001438,1001440,10.0,6.4,9.6,12.0,17.6,28.8,Wednesday,Sunday,18:00:00,23:59:59
898,1001438,1001440,10.0,5.6,8.4,10.5,15.4,25.2,Saturday,Sunday,00:00:00,23:59:59
899,1001438,1001442,13.9,8.9,13.34,16.68,24.46,40.03,Monday,Friday,00:00:00,10:00:00
899,1001438,1001442,13.9,13.34,20.02,25.02,36.7,60.05,Thuesday,Saturday,10:00:00,18:00:00
899,1001438,1001442,13.9,8.9,13.34,16.68,24.46,40.03,Wednesday,Sunday,18:00:00,23:59:59
899,1001438,1001442,13.9,7.78,11.68,14.6,21.41,35.03,Saturday,Sunday,00:00:00,23:59:59
900,1001438,1001488,18.4,11.78,17.66,22.08,32.38,52.99,Monday,Friday,00:00:00,10:00:00
900,1001438,1001488,18.4,17.66,26.5,33.12,48.58,79.49,Thuesday,Saturday,10:00:00,18:00:00
900,1001438,1001488,18.4,11.78,17.66,22.08,32.38,52.99,Wednesday,Sunday,18:00:00,23:59:59
900,1001438,1001488,18.4,10.3,15.46,19.32,28.34,46.37,Saturday,Sunday,00:00:00,23:59:59
901,1001438,1004356,22.4,14.34,21.5,26.88,39.42,64.51,Monday,Friday,00:00:00,10:00:00
901,1001438,1004356,22.4,21.5,32.26,40.32,59.14,96.77,Thuesday,Saturday,10:00:00,18:00:00
901,1001438,1004356,22.4,14.34,21.5,26.88,39.42,64.51,Wednesday,Sunday,18:00:00,23:59:59
901,1001438,1004356,22.4,12.54,18.82,23.52,34.5,56.45,Saturday,Sunday,00:00:00,23:59:59
902,1001438,1004354,24.4,15.62,23.42,29.28,42.94,70.27,Monday,Friday,00:00:00,10:00:00
902,1001438,1004354,24.4,23.42,35.14,43.92,64.42,105.41,Thuesday,Saturday,10:00:00,18:00:00
902,1001438,1004354,24.4,15.62,23.42,29.28,42.94,70.27,Wednesday,Sunday,18:00:00,23:59:59
902,1001438,1004354,24.4,13.66,20.5,25.62,37.58,61.49,Saturday,Sunday,00:00:00,23:59:59
903,1001438,1004355,26.4,16.9,25.34,31.68,46.46,76.03,Monday,Friday,00:00:00,10:00:00
903,1001438,1004355,26.4,25.34,38.02,47.52,69.7,114.05,Thuesday,Saturday,10:00:00,18:00:00
903,1001438,1004355,26.4,16.9,25.34,31.68,46.46,76.03,Wednesday,Sunday,18:00:00,23:59:59
903,1001438,1004355,26.4,14.78,22.18,27.72,40.66,66.53,Saturday,Sunday,00:00:00,23:59:59
904,1001438,1001444,27.099999999999998,17.34,26.02,32.52,47.7,78.05,Monday,Friday,00:00:00,10:00:00
904,1001438,1001444,27.099999999999998,26.02,39.02,48.78,71.54,117.07,Thuesday,Saturday,10:00:00,18:00:00
904,1001438,1001444,27.099999999999998,17.34,26.02,32.52,47.7,78.05,Wednesday,Sunday,18:00:00,23:59:59
904,1001438,1001444,27.099999999999998,15.18,22.76,28.45,41.73,68.29,Saturday,Sunday,00:00:00,23:59:59
905,1001438,1001446,33.699999999999996,21.57,32.35,40.44,59.31,97.06,Monday,Friday,00:00:00,10:00:00
905,1001438,1001446,33.699999999999996,32.35,48.53,60.66,88.97,145.58,Thuesday,Saturday,10:00:00,18:00:00
905,1001438,1001446,33.699999999999996,21.57,32.35,40.44,59.31,97.06,Wednesday,Sunday,18:00:00,23:59:59
905,1001438,1001446,33.699999999999996,18.87,28.31,35.38,51.9,84.92,Saturday,Sunday,00:00:00,23:59:59
906,1001438,1001448,43.3,27.71,41.57,51.96,76.21,124.7,Monday,Friday,00:00:00,10:00:00
906,1001438,1001448,43.3,41.57,62.35,77.94,114.31,187.06,Thuesday,Saturday,10:00:00,18:00:00
906,1001438,1001448,43.3,27.71,41.57,51.96,76.21,124.7,Wednesday,Sunday,18:00:00,23:59:59
906,1001438,1001448,43.3,24.25,36.37,45.46,66.68,109.12,Saturday,Sunday,00:00:00,23:59:59
907,1001438,1001450,59.0,37.76,56.64,70.8,103.84,169.92,Monday,Friday,00:00:00,10:00:00
907,1001438,1001450,59.0,56.64,84.96,106.2,155.76,254.88,Thuesday,Saturday,10:00:00,18:00:00
907,1001438,1001450,59.0,37.76,56.64,70.8,103.84,169.92,Wednesday,Sunday,18:00:00,23:59:59
907,1001438,1001450,59.0,33.04,49.56,61.95,90.86,148.68,Saturday,Sunday,00:00:00,23:59:59
908,1001438,1001452,68.9,44.1,66.14,82.68,121.26,198.43,Monday,Friday,00:00:00,10:00:00
908,1001438,1001452,68.9,66.14,99.22,124.02,181.9,297.65,Thuesday,Saturday,10:00:00,18:00:00
908,1001438,1001452,68.9,44.1,66.14,82.68,121.26,198.43,Wednesday,Sunday,18:00:00,23:59:59
908,1001438,1001452,68.9,38.58,57.88,72.34,106.11,173.63,Saturday,Sunday,00:00:00,23:59:59
909,1001438,1001454,80.2,51.33,76.99,96.24,141.15,230.98,Monday,Friday,00:00:00,10:00:00
909,1001438,1001454,80.2,76.99,115.49,144.36,211.73,346.46,Thuesday,Saturday,10:00:00,18:00:00
909,1001438,1001454,80.2,51.33,76.99,96.24,141.15,230.98,Wednesday,Sunday,18:00:00,23:59:59
909,1001438,1001454,80.2,44.91,67.37,84.21,123.51,202.1,Saturday,Sunday,00:00:00,23:59:59
910,1001438,1001456,93.8,60.03,90.05,112.56,165.09,270.14,Monday,Friday,00:00:00,10:00:00
910,1001438,1001456,93.8,90.05,135.07,168.84,247.63,405.22,Thuesday,Saturday,10:00:00,18:00:00
910,1001438,1001456,93.8,60.03,90.05,112.56,165.09,270.14,Wednesday,Sunday,18:00:00,23:59:59
910,1001438,1001456,93.8,52.53,78.79,98.49,144.45,236.38,Saturday,Sunday,00:00:00,23:59:59
911,1001438,1001458,102.7,65.73,98.59,123.24,180.75,295.78,Monday,Friday,00:00:00,10:00:00
911,1001438,1001458,102.7,98.59,147.89,184.86,271.13,443.66,Thuesday,Saturday,10:00:00,18:00:00
911,1001438,1001458,102.7,65.73,98.59,123.24,180.75,295.78,Wednesday,Sunday,18:00:00,23:59:59
911,1001438,1001458,102.7,57.51,86.27,107.84,158.16,258.8,Saturday,Sunday,00:00:00,23:59:59
912,1001438,1001460,107.8,68.99,103.49,129.36,189.73,310.46,Monday,Friday,00:00:00,10:00:00
912,1001438,1001460,107.8,103.49,155.23,194.04,284.59,465.7,Thuesday,Saturday,10:00:00,18:00:00
912,1001438,1001460,107.8,68.99,103.49,129.36,189.73,310.46,Wednesday,Sunday,18:00:00,23:59:59
912,1001438,1001460,107.8,60.37,90.55,113.19,166.01,271.66,Saturday,Sunday,00:00:00,23:59:59
913,1001438,1001460,107.8,68.99,103.49,129.36,189.73,310.46,Monday,Friday,00:00:00,10:00:00
913,1001438,1001460,107.8,103.49,155.23,194.04,284.59,465.7,Thuesday,Saturday,10:00:00,18:00:00
913,1001438,1001460,107.8,68.99,103.49,129.36,189.73,310.46,Wednesday,Sunday,18:00:00,23:59:59
913,1001438,1001460,107.8,60.37,90.55,113.19,166.01,271.66,Saturday,Sunday,00:00:00,23:59:59
914,1001438,1001461,120.6,77.18,115.78,144.72,212.26,347.33,Monday,Friday,00:00:00,10:00:00
914,1001438,1001461,120.6,115.78,173.66,217.08,318.38,520.99,Thuesday,Saturday,10:00:00,18:00:00
914,1001438,1001461,120.6,77.18,115.78,144.72,212.26,347.33,Wednesday,Sunday,18:00:00,23:59:59
914,1001438,1001461,120.6,67.54,101.3,126.63,185.72,303.91,Saturday,Sunday,00:00:00,23:59:59
915,1001438,1001462,125.69999999999999,80.45,120.67,150.84,221.23,362.02,Monday,Friday,00:00:00,10:00:00
915,1001438,1001462,125.69999999999999,120.67,181.01,226.26,331.85,543.02,Thuesday,Saturday,10:00:00,18:00:00
915,1001438,1001462,125.69999999999999,80.45,120.67,150.84,221.23,362.02,Wednesday,Sunday,18:00:00,23:59:59
915,1001438,1001462,125.69999999999999,70.39,105.59,131.98,193.58,316.76,Saturday,Sunday,00:00:00,23:59:59
916,1001438,1001464,152.39999999999998,97.54,146.3,182.88,268.22,438.91,Monday,Friday,00:00:00,10:00:00
916,1001438,1001464,152.39999999999998,146.3,219.46,274.32,402.34,658.37,Thuesday,Saturday,10:00:00,18:00:00
916,1001438,1001464,152.39999999999998,97.54,146.3,182.88,268.22,438.91,Wednesday,Sunday,18:00:00,23:59:59
916,1001438,1001464,152.39999999999998,85.34,128.02,160.02,234.7,384.05,Saturday,Sunday,00:00:00,23:59:59
917,1001438,1001466,160.89999999999998,102.98,154.46,193.08,283.18,463.39,Monday,Friday,00:00:00,10:00:00
917,1001438,1001466,160.89999999999998,154.46,231.7,289.62,424.78,695.09,Thuesday,Saturday,10:00:00,18:00:00
917,1001438,1001466,160.89999999999998,102.98,154.46,193.08,283.18,463.39,Wednesday,Sunday,18:00:00,23:59:59
917,1001438,1001466,160.89999999999998,90.1,135.16,168.94,247.79,405.47,Saturday,Sunday,00:00:00,23:59:59
918,1001438,1001468,171.59999999999997,109.82,164.74,205.92,302.02,494.21,Monday,Friday,00:00:00,10:00:00
918,1001438,1001468,171.59999999999997,164.74,247.1,308.88,453.02,741.31,Thuesday,Saturday,10:00:00,18:00:00
918,1001438,1001468,171.59999999999997,109.82,164.74,205.92,302.02,494.21,Wednesday,Sunday,18:00:00,23:59:59
918,1001438,1001468,171.59999999999997,96.1,144.14,180.18,264.26,432.43,Saturday,Sunday,00:00:00,23:59:59
919,1001438,1001470,182.19999999999996,116.61,174.91,218.64,320.67,524.74,Monday,Friday,00:00:00,10:00:00
919,1001438,1001470,182.19999999999996,174.91,262.37,327.96,481.01,787.1,Thuesday,Saturday,10:00:00,18:00:00
919,1001438,1001470,182.19999999999996,116.61,174.91,218.64,320.67,524.74,Wednesday,Sunday,18:00:00,23:59:59
919,1001438,1001470,182.19999999999996,102.03,153.05,191.31,280.59,459.14,Saturday,Sunday,00:00:00,23:59:59
920,1001438,1001437,4.0,2.56,3.84,4.8,7.04,11.52,Monday,Friday,00:00:00,10:00:00
920,1001438,1001437,4.0,3.84,5.76,7.2,10.56,17.28,Thuesday,Saturday,10:00:00,18:00:00
920,1001438,1001437,4.0,2.56,3.84,4.8,7.04,11.52,Wednesday,Sunday,18:00:00,23:59:59
920,1001438,1001437,4.0,2.24,3.36,4.2,6.16,10.08,Saturday,Sunday,00:00:00,23:59:59
921,1001438,1001400,246.1,157.5,236.26,295.32,433.14,708.77,Monday,Friday,00:00:00,10:00:00
921,1001438,1001400,246.1,236.26,354.38,442.98,649.7,1063.15,Thuesday,Saturday,10:00:00,18:00:00
921,1001438,1001400,246.1,157.5,236.26,295.32,433.14,708.77,Wednesday,Sunday,18:00:00,23:59:59
921,1001438,1001400,246.1,137.82,206.72,258.4,378.99,620.17,Saturday,Sunday,00:00:00,23:59:59
922,1001438,1001402,236.4,151.3,226.94,283.68,416.06,680.83,Monday,Friday,00:00:00,10:00:00
922,1001438,1001402,236.4,226.94,340.42,425.52,624.1,1021.25,Thuesday,Saturday,10:00:00,18:00:00
922,1001438,1001402,236.4,151.3,226.94,283.68,416.06,680.83,Wednesday,Sunday,18:00:00,23:59:59
922,1001438,1001402,236.4,132.38,198.58,248.22,364.06,595.73,Saturday,Sunday,00:00:00,23:59:59
923,1001438,1001404,216.20000000000002,138.37,207.55,259.44,380.51,622.66,Monday,Friday,00:00:00,10:00:00
923,1001438,1001404,216.20000000000002,207.55,311.33,389.16,570.77,933.98,Thuesday,Saturday,10:00:00,18:00:00
923,1001438,1001404,216.20000000000002,138.37,207.55,259.44,380.51,622.66,Wednesday,Sunday,18:00:00,23:59:59
923,1001438,1001404,216.20000000000002,121.07,181.61,227.01,332.95,544.82,Saturday,Sunday,00:00:00,23:59:59
924,1001438,1001406,200.20000000000002,128.13,192.19,240.24,352.35,576.58,Monday,Friday,00:00:00,10:00:00
924,1001438,1001406,200.20000000000002,192.19,288.29,360.36,528.53,864.86,Thuesday,Saturday,10:00:00,18:00:00
924,1001438,1001406,200.20000000000002,128.13,192.19,240.24,352.35,576.58,Wednesday,Sunday,18:00:00,23:59:59
924,1001438,1001406,200.20000000000002,112.11,168.17,210.21,308.31,504.5,Saturday,Sunday,00:00:00,23:59:59
925,1001438,1001408,178.5,114.24,171.36,214.2,314.16,514.08,Monday,Friday,00:00:00,10:00:00
925,1001438,1001408,178.5,171.36,257.04,321.3,471.24,771.12,Thuesday,Saturday,10:00:00,18:00:00
925,1001438,1001408,178.5,114.24,171.36,214.2,314.16,514.08,Wednesday,Sunday,18:00:00,23:59:59
925,1001438,1001408,178.5,99.96,149.94,187.42,274.89,449.82,Saturday,Sunday,00:00:00,23:59:59
926,1001438,1001410,167.4,107.14,160.7,200.88,294.62,482.11,Monday,Friday,00:00:00,10:00:00
926,1001438,1001410,167.4,160.7,241.06,301.32,441.94,723.17,Thuesday,Saturday,10:00:00,18:00:00
926,1001438,1001410,167.4,107.14,160.7,200.88,294.62,482.11,Wednesday,Sunday,18:00:00,23:59:59
926,1001438,1001410,167.4,93.74,140.62,175.77,257.8,421.85,Saturday,Sunday,00:00:00,23:59:59
927,1001438,1001412,151.79999999999998,97.15,145.73,182.16,267.17,437.18,Monday,Friday,00:00:00,10:00:00
927,1001438,1001412,151.79999999999998,145.73,218.59,273.24,400.75,655.78,Thuesday,Saturday,10:00:00,18:00:00
927,1001438,1001412,151.79999999999998,97.15,145.73,182.16,267.17,437.18,Wednesday,Sunday,18:00:00,23:59:59
927,1001438,1001412,151.79999999999998,85.01,127.51,159.39,233.77,382.54,Saturday,Sunday,00:00:00,23:59:59
928,1001438,1001414,133.6,85.5,128.26,160.32,235.14,384.77,Monday,Friday,00:00:00,10:00:00
928,1001438,1001414,133.6,128.26,192.38,240.48,352.7,577.15,Thuesday,Saturday,10:00:00,18:00:00
928,1001438,1001414,133.6,85.5,128.26,160.32,235.14,384.77,Wednesday,Sunday,18:00:00,23:59:59
928,1001438,1001414,133.6,74.82,112.22,140.28,205.74,336.67,Saturday,Sunday,00:00:00,23:59:59
929,1001438,1001416,120.39999999999999,77.06,115.58,144.48,211.9,346.75,Monday,Friday,00:00:00,10:00:00
929,1001438,1001416,120.39999999999999,115.58,173.38,216.72,317.86,520.13,Thuesday,Saturday,10:00:00,18:00:00
929,1001438,1001416,120.39999999999999,77.06,115.58,144.48,211.9,346.75,Wednesday,Sunday,18:00:00,23:59:59
929,1001438,1001416,120.39999999999999,67.42,101.14,126.42,185.42,303.41,Saturday,Sunday,00:00:00,23:59:59
930,1001438,1001418,106.8,68.35,102.53,128.16,187.97,307.58,Monday,Friday,00:00:00,10:00:00
930,1001438,1001418,106.8,102.53,153.79,192.24,281.95,461.38,Thuesday,Saturday,10:00:00,18:00:00
930,1001438,1001418,106.8,68.35,102.53,128.16,187.97,307.58,Wednesday,Sunday,18:00:00,23:59:59
930,1001438,1001418,106.8,59.81,89.71,112.14,164.47,269.14,Saturday,Sunday,00:00:00,23:59:59
931,1001438,1001420,93.9,60.1,90.14,112.68,165.26,270.43,Monday,Friday,00:00:00,10:00:00
931,1001438,1001420,93.9,90.14,135.22,169.02,247.9,405.65,Thuesday,Saturday,10:00:00,18:00:00
